particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,211,0,0,0,0,0,1.39086449,-3.2636919,1.00911963,0.139570609,1
4503599660924928,211,0,0,0,0,0,0.410324544,-1.42399442,0.108218811,0.139570609,1
4503599677702144,211,0,0,0,0,0,-0.569882572,2.288697,0.0120794205,0.139570609,1
4503599694479360,211,0,0,0,0,0,-3.3122201,3.55950189,2.2962718,0.139570609,1
4503599711256576,211,0,0,0,0,0,0.62536031,3.40732527,-1.71787155,0.139570609,1
4503599728033792,211,0,0,0,0,0,4.59493876,0.223753199,1.65490985,0.139570609,1
4503599744811008,211,0,0,0,0,0,2.77303481,4.01821947,-1.82979858,0.139570609,1
4503599761588224,211,0,0,0,0,0,7.69270086,-4.17033958,-1.86955762,0.139570609,1
4503599778365440,211,0,0,0,0,0,2.04785061,-5.97183847,1.61144078,0.139570609,1
4503599795142656,211,0,0,0,0,0,8.76944923,-0.257631421,-3.30075264,0.139570609,1
4503599811919872,211,0,0,0,0,0,9.06453609,3.14035678,3.09645677,0.139570609,1
4503599828697088,211,0,0,0,0,0,7.69875336,1.70712376,1.11994195,0.139570609,1
4503599845474304,211,0,0,0,0,0,-2.85672092,9.27785206,2.3069253,0.139570609,1
4503599862251520,211,0,0,0,0,0,4.78109312,0.0174857564,-0.770380437,0.139570609,1
4503599879028736,211,0,0,0,0,0,-5.85412598,-0.115110084,-0.121337444,0.139570609,1
4503599895805952,211,0,0,0,0,0,-1.36053383,-0.255259067,0.165951863,0.139570609,1
4503599912583168,211,0,0,0,0,0,-0.163634032,0.516700804,-0.261551768,0.139570609,1
4503599929360384,211,0,0,0,0,0,3.7072413,-0.693281591,0.757934034,0.139570609,1
4503599946137600,211,0,0,0,0,0,3.18880486,-0.240554035,0.54231894,0.139570609,1
4503599962914816,211,0,0,0,0,0,-4.48218584,4.13743544,0.508458078,0.139570609,1
4503599979692032,211,0,0,0,0,0,-5.24578333,-5.48235703,-1.52784193,0.139570609,1
4503599996469248,211,0,0,0,0,0,6.3606205,-6.88528681,-0.857541859,0.139570609,1
4503600013246464,211,0,0,0,0,0,3.53799152,4.50468206,-1.87849915,0.139570609,1
4503600030023680,211,0,0,0,0,0,-5.55149937,-3.15312147,-3.15312982,0.139570609,1
4503600046800896,211,0,0,0,0,0,4.03256512,6.14549685,0.305229276,0.139570609,1
