particle_id,particle_type,process,vx,vy,vz,vt,px,py,pz,m,q
4503599644147712,11,0,581.245605,-1052.12048,342.507507,4.17574072,2.02019596,-2.91626239,1.009323,0.000510998943,-1
4503599660924928,11,0,604.282715,-1039.0603,88.6886978,4.06123734,1.03372169,-1.06185055,0.108307198,0.000510998943,-1
4503599677702144,11,0,-465.663116,1108.1344,6.21536064,4.02543354,-1.23794591,2.00758314,0.0121373888,0.000510998943,-1
4503599694479360,11,0,-881.782837,816.861633,568.183594,4.43814945,-3.80173326,3.0310986,2.29629755,0.000510998943,-1
4503599711256576,11,0,92.9965591,1198.39709,-597.05304,4.48331356,-0.0925555304,3.46308398,-1.7177043,0.000510998943,-1
4503599728033792,11,0,1192.29956,152.400146,432.890961,4.26542139,4.50305176,0.940718651,1.65524364,0.000510998943,-1
4503599744811008,11,0,607.809509,1037.00122,-450.84967,4.28563118,2.15257645,4.38213634,-1.82955396,0.000510998943,-1
4503599761588224,11,0,1079.44324,-528.778198,-256.877777,4.10109472,8.01020336,-3.52224231,-1.86951327,0.000510998943,-1
4503599778365440,11,0,454.264709,-1112.85559,306.978149,4.14026022,2.71754909,-5.69835663,1.61150491,0.000510998943,-1
4503599795142656,11,0,1201.91711,14.1115007,-452.333801,4.28500223,8.76097679,0.464807034,-3.30057788,0.000510998943,-1
4503599811919872,11,0,1120.17004,435.916199,388.094818,4.21415186,8.80257034,3.81323171,3.09672356,0.000510998943,-1
4503599828697088,11,0,1160.34973,313.675812,170.794128,4.05110931,7.51071405,2.40285039,1.12019062,0.000510998943,-1
4503599845474304,11,0,-396.197998,1134.82642,285.721924,4.12206268,-3.53747773,9.0401783,2.30710292,0.000510998943,-1
4503599862251520,11,0,1198.22632,95.1716156,-193.832962,4.06503105,4.72357273,0.73970753,-0.770280838,0.000510998943,-1
4503599879028736,11,0,-1198.02026,-97.7318573,-24.9147282,4.01286411,-5.79503202,-0.837644637,-0.121337622,0.000510998943,-1
4503599895805952,11,0,-1082.62183,-522.23938,145.721375,4.08567715,-1.0458405,-0.906895757,0.165852234,0.000510998943,-1
4503599912583168,11,0,-1032.45813,615.495178,-636.895325,4.87328482,-0.530871212,-0.100103691,-0.265179425,0.000510998943,-1
4503599929360384,11,0,1197.24341,-106.828125,241.96994,4.09593439,3.77135062,0.0282049756,0.758194387,0.000510998943,-1
4503599946137600,11,0,1201.13794,45.5140495,204.334763,4.07545805,3.16105652,0.48349908,0.542587698,0.000510998943,-1
4503599962914816,11,0,-929.960205,761.562866,100.237709,4.02570963,-4.94024992,3.57805586,0.508269668,0.000510998943,-1
4503599979692032,11,0,-788.733154,-907.030273,-242.153717,4.09148645,-4.69924402,-5.95737457,-1.52826035,0.000510998943,-1
4503599996469248,11,0,849.046143,-850.837585,-109.989967,4.02718496,6.87110901,-6.37593222,-0.857549846,0.000510998943,-1
4503600013246464,11,0,681.437134,990.175476,-394.411896,4.22230244,2.9422915,4.91460896,-1.87825429,0.000510998943,-1
4503600030023680,11,0,-1010.04639,-651.621277,-594.000305,4.47420645,-5.16097307,-3.75798631,-3.15364051,0.000510998943,-1
4503600046800896,11,0,609.25238,1036.15405,49.9773331,4.01452732,3.41027594,6.51140738,0.305721849,0.000510998943,-1
